# Russian noun declension paradigms (hold-popup groups).
# Generated by scripts/paradigms.py from the lexicon's lemmas via
# mawo-pymorphy3 (OpenCorpora 2025 dicts, CC BY-SA 3.0).
# lemma<TAB>number<TAB>nomn|gent|datv|accs|ablt|loct  (empty = no form)
кукуруза	plur	кукурузы|кукуруз|кукурузам|кукурузы|кукурузами|кукурузах
кукуруза	sing	кукуруза|кукурузы|кукурузе|кукурузу|кукурузой|кукурузе
кулак	plur	кулаки|кулаков|кулакам|кулаков|кулаками|кулаках
кулак	sing	кулак|кулака|кулаку|кулака|кулаком|кулаке
кули	plur	кули|кули|кули|кули|кули|кули
кули	sing	кули|кули|кули|кули|кули|кули
кулинария	plur	кулинарии|кулинарий|кулинариям|кулинарии|кулинариями|кулинариях
кулинария	sing	кулинария|кулинарии|кулинарии|кулинарию|кулинарией|кулинарии
кулиса	plur	кулисы|кулис|кулисам|кулисы|кулисами|кулисах
кулиса	sing	кулиса|кулисы|кулисе|кулису|кулисой|кулисе
кулон	plur	кулоны|кулонов|кулонам|кулоны|кулонами|кулонах
кулон	sing	кулон|кулона|кулону|кулон|кулоном|кулоне
кульминация	plur	кульминации|кульминаций|кульминациям|кульминации|кульминациями|кульминациях
кульминация	sing	кульминация|кульминации|кульминации|кульминацию|кульминацией|кульминации
культ	plur	культы|культов|культам|культы|культами|культах
культ	sing	культ|культа|культу|культ|культом|культе
культура	plur	культуры|культур|культурам|культуры|культурами|культурах
культура	sing	культура|культуры|культуре|культуру|культурой|культуре
кумар	plur	кумары|кумаров|кумарам|кумаров|кумарами|кумарах
кумар	sing	кумар|кумара|кумару|кумара|кумаром|кумаре
кумир	plur	кумиры|кумиров|кумирам|кумиров|кумирами|кумирах
кумир	sing	кумир|кумира|кумиру|кумира|кумиром|кумире
купа	plur	купы|куп|купам|купы|купами|купах
купа	sing	купа|купы|купе|купу|купой|купе
купальник	plur	купальники|купальников|купальникам|купальники|купальниками|купальниках
купальник	sing	купальник|купальника|купальнику|купальник|купальником|купальнике
купание	plur	купания|купаний|купаниям|купания|купаниями|купаниях
купание	sing	купание|купания|купанию|купание|купанием|купании
купе	plur	купе|купе|купе|купе|купе|купе
купе	sing	купе|купе|купе|купе|купе|купе
купер	plur	куперы|куперов|куперам|куперов|куперами|куперах
купер	sing	купер|купера|куперу|купера|купером|купере
купидон	plur	купидоны|купидонов|купидонам|купидонов|купидонами|купидонах
купидон	sing	купидон|купидона|купидону|купидона|купидоном|купидоне
куплет	plur	куплеты|куплетов|куплетам|куплеты|куплетами|куплетах
куплет	sing	куплет|куплета|куплету|куплет|куплетом|куплете
купол	plur	купола|куполов|куполам|купола|куполами|куполах
купол	sing	купол|купола|куполу|купол|куполом|куполе
купон	plur	купоны|купонов|купонам|купоны|купонами|купонах
купон	sing	купон|купона|купону|купон|купоном|купоне
купюра	plur	купюры|купюр|купюрам|купюры|купюрами|купюрах
купюра	sing	купюра|купюры|купюре|купюру|купюрой|купюре
кура	plur	куры|кур|курам|кур|курами|курах
кура	sing	кура|куры|куре|куру|курой|куре
куратор	plur	кураторы|кураторов|кураторам|кураторов|кураторами|кураторах
куратор	sing	куратор|куратора|куратору|куратора|куратором|кураторе
курва	plur	курвы|курв|курвам|курв|курвами|курвах
курва	sing	курва|курвы|курве|курву|курвой|курве
курение	plur	курения|курений|курениям|курения|курениями|курениях
курение	sing	курение|курения|курению|курение|курением|курении
курица	plur	курицы|куриц|курицам|куриц|курицами|курицах
курица	sing	курица|курицы|курице|курицу|курицей|курице
курок	plur	курки|курков|куркам|курки|курками|курках
курок	sing	курок|курка|курку|курок|курком|курке
курорт	plur	курорты|курортов|курортам|курорты|курортами|курортах
курорт	sing	курорт|курорта|курорту|курорт|курортом|курорте
курочка	plur	курочки|курочек|курочкам|курочек|курочками|курочках
курочка	sing	курочка|курочки|курочке|курочку|курочкой|курочке
курс	plur	курсы|курсов|курсам|курсы|курсами|курсах
курс	sing	курс|курса|курсу|курс|курсом|курсе
курт	plur	курты|куртов|куртам|куртов|куртами|куртах
курт	sing	курт|курта|курту|курта|куртом|курте
куртка	plur	куртки|курток|курткам|куртки|куртками|куртках
куртка	sing	куртка|куртки|куртке|куртку|курткой|куртке
курьер	plur	курьеры|курьеров|курьерам|курьеров|курьерами|курьерах
курьер	sing	курьер|курьера|курьеру|курьера|курьером|курьере
курятник	plur	курятники|курятников|курятникам|курятников|курятниками|курятниках
курятник	sing	курятник|курятника|курятнику|курятника|курятником|курятнике
кусачки	plur	кусачки|кусачек|кусачкам|кусачки|кусачками|кусачках
кусок	plur	куски|кусков|кускам|куски|кусками|кусках
кусок	sing	кусок|куска|куску|кусок|куском|куске
кусочек	plur	кусочки|кусочков|кусочкам|кусочки|кусочками|кусочках
кусочек	sing	кусочек|кусочка|кусочку|кусочек|кусочком|кусочке
куст	plur	кусты|кустов|кустам|кусты|кустами|кустах
куст	sing	куст|куста|кусту|куст|кустом|кусте
кухня	plur	кухни|кухонь|кухням|кухни|кухнями|кухнях
кухня	sing	кухня|кухни|кухне|кухню|кухней|кухне
куча	plur	кучи|куч|кучам|кучи|кучами|кучах
куча	sing	куча|кучи|куче|кучу|кучей|куче
кучка	plur	кучки|кучек|кучкам|кучки|кучками|кучках
кучка	sing	кучка|кучки|кучке|кучку|кучкой|кучке
куш	plur	куши|кушей|кушам|куши|кушами|кушах
куш	sing	куш|куша|кушу|куш|кушем|куше
кушетка	plur	кушетки|кушеток|кушеткам|кушетки|кушетками|кушетках
кушетка	sing	кушетка|кушетки|кушетке|кушетку|кушеткой|кушетке
кью	sing	кью|кью|кью|кью|кью|кью
кэлвин	plur	кэлвины|кэлвинов|кэлвинам|кэлвины|кэлвинами|кэлвинах
кэлвин	sing	кэлвин|кэлвина|кэлвину|кэлвин|кэлвином|кэлвине
кэлли	sing	кэлли|кэлли|кэлли|кэлли|кэлли|кэлли
кэмерон	sing	кэмерон|кэмерона|кэмерону|кэмерона|кэмероном|кэмероне
кэмпбелла	plur	кэмпбеллы|кэмпбелл|кэмпбеллам|кэмпбелл|кэмпбеллами|кэмпбеллах
кэмпбелла	sing	кэмпбелла|кэмпбеллы|кэмпбелле|кэмпбеллу|кэмпбеллой|кэмпбелле
кэрен	plur	кэрены|кэренов|кэренам|кэрены|кэренами|кэренах
кэрен	sing	кэрен|кэрена|кэрену|кэрен|кэреном|кэрене
кэри	sing	кэри|кэри|кэри|кэри|кэри|кэри
кэролин	plur	кэролины|кэролинов|кэролинам|кэролинов|кэролинами|кэролинах
кэролин	sing	кэролин|кэролина|кэролину|кэролина|кэролином|кэролине
кэрролл	plur	кэрроллы|кэрроллов|кэрроллам|кэрроллов|кэрроллами|кэрроллах
кэрролл	sing	кэрролл|кэрролла|кэрроллу|кэрролла|кэрроллом|кэрролле
кэсса	plur	кэсса|кэсса|кэсса|кэсса|кэсса|кэсса
кэсса	sing	кэсса|кэсса|кэсса|кэсса|кэсса|кэсса
кэт	plur	кэты|кэтов|кэтам|кэты|кэтами|кэтах
кэт	sing	кэт|кэта|кэту|кэт|кэтом|кэте
кэти	sing	кэти|кэти|кэти|кэти|кэти|кэти
кэтрин	plur	кэтрин|кэтрин|кэтрин|кэтрин|кэтрин|кэтрин
кэтрин	sing	кэтрин|кэтрин|кэтрин|кэтрин|кэтрин|кэтрин
кэш	plur	кэши|кэшей|кэшам|кэши|кэшами|кэшах
кэш	sing	кэш|кэша|кэшу|кэш|кэшем|кэше
кюре	plur	кюре|кюре|кюре|кюре|кюре|кюре
кюре	sing	кюре|кюре|кюре|кюре|кюре|кюре
кёкий	plur	кёкии|кёкиёв|кёкиям|кёкии|кёкиями|кёкиях
кёкий	sing	кёкий|кёкия|кёкию|кёкий|кёкием|кёкие
л	plur	л|л|л|л|л|л
л	sing	л|л|л|л|л|л
лабиринт	plur	лабиринты|лабиринтов|лабиринтам|лабиринты|лабиринтами|лабиринтах
лабиринт	sing	лабиринт|лабиринта|лабиринту|лабиринт|лабиринтом|лабиринте
лаборатория	plur	лаборатории|лабораторий|лабораториям|лаборатории|лабораториями|лабораториях
лаборатория	sing	лаборатория|лаборатории|лаборатории|лабораторию|лабораторией|лаборатории
лабс	plur	лабс|лабс|лабс|лабс|лабс|лабс
лабс	sing	лабс|лабс|лабс|лабс|лабс|лабс
лав	sing	лав|лава|лаву|лава|лавом|лаве
лава	plur	лавы|лав|лавам|лавы|лавами|лавах
лава	sing	лава|лавы|лаве|лаву|лавой|лаве
лавина	plur	лавины|лавин|лавинам|лавины|лавинами|лавинах
лавина	sing	лавина|лавины|лавине|лавину|лавиной|лавине
лавка	plur	лавки|лавок|лавкам|лавки|лавками|лавках
лавка	sing	лавка|лавки|лавке|лавку|лавкой|лавке
лавочка	plur	лавочки|лавочек|лавочкам|лавочки|лавочками|лавочках
лавочка	sing	лавочка|лавочки|лавочке|лавочку|лавочкой|лавочке
лавр	plur	лавры|лавров|лаврам|лавры|лаврами|лаврах
лавр	sing	лавр|лавра|лавру|лавр|лавром|лавре
лагер	plur	лагеры|лагеров|лагерам|лагеры|лагерами|лагерах
лагер	sing	лагер|лагера|лагеру|лагер|лагером|лагере
лагерь	plur	лагери|лагерей|лагерям|лагери|лагерями|лагерях
лагерь	sing	лагерь|лагеря|лагерю|лагерь|лагерем|лагере
лагуна	plur	лагуны|лагун|лагунам|лагуны|лагунами|лагунах
лагуна	sing	лагуна|лагуны|лагуне|лагуну|лагуной|лагуне
лад	plur	лады|ладов|ладам|лады|ладами|ладах
лад	sing	лад|лада|ладу|лад|ладом|ладе
ладен	plur	ладены|ладенов|ладенам|ладенов|ладенами|ладенах
ладен	sing	ладен|ладена|ладену|ладена|ладеном|ладене
ладонь	plur	ладони|ладоней|ладоням|ладони|ладонями|ладонях
ладонь	sing	ладонь|ладони|ладони|ладонь|ладонью|ладони
ладоши	plur	ладоши|ладош|ладошам|ладоши|ладошами|ладошах
ладушка	plur	ладушки|ладушек|ладушкам|ладушек|ладушками|ладушках
ладушка	sing	ладушка|ладушки|ладушке|ладушку|ладушкой|ладушке
лажа	plur	лажи|лаж|лажам|лажи|лажами|лажах
лажа	sing	лажа|лажи|лаже|лажу|лажей|лаже
лазание	plur	лазания|лазаний|лазаниям|лазания|лазаниями|лазаниях
лазание	sing	лазание|лазания|лазанию|лазание|лазанием|лазании
лазарет	plur	лазареты|лазаретов|лазаретам|лазареты|лазаретами|лазаретах
лазарет	sing	лазарет|лазарета|лазарету|лазарет|лазаретом|лазарете
лазарь	plur	лазари|лазарей|лазарям|лазарей|лазарями|лазарях
лазарь	sing	лазарь|лазаря|лазарю|лазаря|лазарем|лазаре
лазейка	plur	лазейки|лазеек|лазейкам|лазейки|лазейками|лазейках
лазейка	sing	лазейка|лазейки|лазейке|лазейку|лазейкой|лазейке
лазер	plur	лазеры|лазеров|лазерам|лазеры|лазерами|лазерах
лазер	sing	лазер|лазера|лазеру|лазер|лазером|лазере
лазло	sing	лазло|лазла|лазлу|лазло|лазлом|лазле
лай	plur	лаи|лаев|лаям|лаи|лаями|лаях
лай	sing	лай|лая|лаю|лай|лаем|лае
лайза	sing	лайза|||||
лайла	plur	лайлы|лайл|лайлам|лайл|лайлами|лайлах
лайла	sing	лайла|лайлы|лайле|лайлу|лайлой|лайле
лайм	plur	лаймы|лаймов|лаймам|лаймы|лаймами|лаймах
лайм	sing	лайм|лайма|лайму|лайм|лаймом|лайме
лайман	plur	лайманы|лайманов|лайманам|лайманы|лайманами|лайманах
лайман	sing	лайман|лаймана|лайману|лайман|лайманом|лаймане
лайнус	plur	лайнусы|лайнусов|лайнусам|лайнусы|лайнусами|лайнусах
лайнус	sing	лайнус|лайнуса|лайнусу|лайнус|лайнусом|лайнусе
лайон	plur	лайоны|лайонов|лайонам|лайоны|лайонами|лайонах
лайон	sing	лайон|лайона|лайону|лайон|лайоном|лайоне
лайтман	plur	лайтманы|лайтманов|лайтманам|лайтманы|лайтманами|лайтманах
лайтман	sing	лайтман|лайтмана|лайтману|лайтман|лайтманом|лайтмане
лак	plur	лаки|лаков|лакам|лаков|лаками|лаках
лак	sing	лак|лака|лаку|лака|лаком|лаке
лакей	plur	лакеи|лакеев|лакеям|лакеев|лакеями|лакеях
лакей	sing	лакей|лакея|лакею|лакея|лакеем|лакее
лакросс	plur	лакроссы|лакроссов|лакроссам|лакроссы|лакроссами|лакроссах
лакросс	sing	лакросс|лакросса|лакроссу|лакросс|лакроссом|лакроссе
лакс	plur	лаксы|лаксов|лаксам|лаксов|лаксами|лаксах
лакс	sing	лакс|лакса|лаксу|лакса|лаксом|лаксе
лама	plur	ламы|лам|ламам|лам|ламами|ламах
лама	sing	лама|ламы|ламе|ламу|ламой|ламе
ламберт	plur	ламберты|ламбертов|ламбертам|ламберты|ламбертами|ламбертах
ламберт	sing	ламберт|ламберта|ламберту|ламберт|ламбертом|ламберте
лампа	plur	лампы|ламп|лампам|лампы|лампами|лампах
лампа	sing	лампа|лампы|лампе|лампу|лампой|лампе
лампочка	plur	лампочки|лампочек|лампочкам|лампочки|лампочками|лампочках
лампочка	sing	лампочка|лампочки|лампочке|лампочку|лампочкой|лампочке
лан	plur	ланы|ланов|ланам|ланы|ланами|ланах
лан	sing	лан|лана|лану|лан|ланом|лане
лана	plur	ланы|лан|ланам|лан|ланами|ланах
лана	sing	лана|ланы|лане|лану|ланой|лане
ланга	plur	ланги|ланг|лангам|ланги|лангами|лангах
ланга	sing	ланга|ланги|ланге|лангу|лангой|ланге
ландау	plur	ландау|ландау|ландау|ландау|ландау|ландау
ландау	sing	ландау|ландау|ландау|ландау|ландау|ландау
ланкастер	plur	ланкастеры|ланкастеров|ланкастерам|ланкастеры|ланкастерами|ланкастерах
ланкастер	sing	ланкастер|ланкастера|ланкастеру|ланкастер|ланкастером|ланкастере
ланс	plur	лансы|лансов|лансам|лансов|лансами|лансах
ланс	sing	ланс|ланса|лансу|ланса|лансом|лансе
ланселот	plur	ланселоты|ланселотов|ланселотам|ланселотов|ланселотами|ланселотах
ланселот	sing	ланселот|ланселота|ланселоту|ланселота|ланселотом|ланселоте
лапа	plur	лапы|лап|лапам|лапы|лапами|лапах
лапа	sing	лапа|лапы|лапе|лапу|лапой|лапе
лапка	plur	лапки|лапок|лапкам|лапки|лапками|лапках
лапка	sing	лапка|лапки|лапке|лапку|лапкой|лапке
лапочка	plur	лапочки|лапочек|лапочкам|лапочки|лапочками|лапочках
лапочка	sing	лапочка|лапочки|лапочке|лапочку|лапочкой|лапочке
лапша	plur	лапши|лапшей|лапшам|лапши|лапшами|лапшах
лапша	sing	лапша|лапши|лапше|лапшу|лапшой|лапше
лара	plur	лары|лар|ларам|лар|ларами|ларах
лара	sing	лара|лары|ларе|лару|ларой|ларе
лариса	plur	ларисы|ларис|ларисам|ларис|ларисами|ларисах
лариса	sing	лариса|ларисы|ларисе|ларису|ларисой|ларисе
ларк	plur	ларки|ларков|ларкам|ларков|ларками|ларках
ларк	sing	ларк|ларка|ларку|ларка|ларком|ларке
ларри	sing	ларри|ларри|ларри|ларри|ларри|ларри
ларс	plur	ларсы|ларсов|ларсам|ларсов|ларсами|ларсах
ларс	sing	ларс|ларса|ларсу|ларса|ларсом|ларсе
ларсен	plur	ларсены|ларсенов|ларсенам|ларсенов|ларсенами|ларсенах
ларсен	sing	ларсен|ларсена|ларсену|ларсена|ларсеном|ларсене
ларсон	plur	ларсоны|ларсонов|ларсонам|ларсоны|ларсонами|ларсонах
ларсон	sing	ларсон|ларсона|ларсону|ларсон|ларсоном|ларсоне
лас-вегас	plur	лас-вегасы|лас-вегасов|лас-вегасам|лас-вегасы|лас-вегасами|лас-вегасах
лас-вегас	sing	лас-вегас|лас-вегаса|лас-вегасу|лас-вегас|лас-вегасом|лас-вегасе
ласа	plur	ласы|лас|ласам|ласы|ласами|ласах
ласа	sing	ласа|ласы|ласе|ласу|ласой|ласе
ласка	plur	ласки|ласок|ласкам|ласок|ласками|ласках
ласка	sing	ласка|ласки|ласке|ласку|лаской|ласке
ласло	plur	ласло|ласло|ласло|ласло|ласло|ласло
ласло	sing	ласло|ласло|ласло|ласло|ласло|ласло
лася	plur	ласи|лась|ласям|лась|ласями|ласях
лася	sing	лася|ласи|ласе|ласю|ласей|ласе
лата	plur	латы|лат|латам|латы|латами|латах
лата	sing	лата|латы|лате|лату|латой|лате
латимера	plur	латимеры|латимер|латимерам|латимеры|латимерами|латимерах
латимера	sing	латимера|латимеры|латимере|латимеру|латимерой|латимере
латта	sing	латта|латты|латте|латту|латтой|латте
латынь	plur	латыни|латыней|латыням|латыни|латынями|латынях
латынь	sing	латынь|латыни|латыни|латынь|латынью|латыни
лаура	plur	лауры|лаур|лаурам|лаур|лаурами|лаурах
лаура	sing	лаура|лауры|лауре|лауру|лаурой|лауре
лауреат	plur	лауреаты|лауреатов|лауреатам|лауреатов|лауреатами|лауреатах
лауреат	sing	лауреат|лауреата|лауреату|лауреата|лауреатом|лауреате
лаури	sing	лаури|лаури|лаури|лаури|лаури|лаури
лафайетта	plur	лафайетты|лафайетт|лафайеттам|лафайетт|лафайеттами|лафайеттах
лафайетта	sing	лафайетта|лафайетты|лафайетте|лафайетту|лафайеттой|лафайетте
лахири	sing	лахири|лахири|лахири|лахири|лахири|лахири
лгун	plur	лгуны|лгунов|лгунам|лгунов|лгунами|лгунах
лгун	sing	лгун|лгуна|лгуну|лгуна|лгуном|лгуне
лгунья	plur	лгуньи|лгуний|лгуньям|лгуний|лгуньями|лгуньях
лгунья	sing	лгунья|лгуньи|лгунье|лгунью|лгуньей|лгунье
леа	plur	леа|леа|леа|леа|леа|леа
леа	sing	леа|леа|леа|леа|леа|леа
лебедь	plur	лебеди|лебедей|лебедям|лебедей|лебедями|лебедях
лебедь	sing	лебедь|лебедя|лебедю|лебедя|лебедем|лебеде
лев	plur	левы|левов|левам|левы|левами|левах
лев	sing	лев|лева|леву|лев|левом|леве
левин	plur	левины|левиных|левиным|левиных|левиными|левиных
левин	sing	левин|левина|левину|левина|левиным|левине
левон	plur	левоны|левонов|левонам|левонов|левонами|левонах
левон	sing	левон|левона|левону|левона|левоном|левоне
левша	plur	левши|левшей|левшам|левшей|левшами|левшах
левша	sing	левша|левши|левше|левшу|левшой|левше
левый	plur	левые|левых|левым|левых|левыми|левых
левый	sing	левый|левого|левому|левого|левым|левом
легенда	plur	легенды|легенд|легендам|легенды|легендами|легендах
легенда	sing	легенда|легенды|легенде|легенду|легендой|легенде
легион	plur	легионы|легионов|легионам|легионы|легионами|легионах
легион	sing	легион|легиона|легиону|легион|легионом|легионе
лего	plur	лего|лего|лего|лего|лего|лего
лего	sing	лего|лего|лего|лего|лего|лего
леденец	plur	леденцы|леденцов|леденцам|леденцы|леденцами|леденцах
леденец	sing	леденец|леденца|леденцу|леденец|леденцом|леденце
леди	plur	леди|леди|леди|леди|леди|леди
леди	sing	леди|леди|леди|леди|леди|леди
лезвие	plur	лезвия|лезвий|лезвиям|лезвия|лезвиями|лезвиях
лезвие	sing	лезвие|лезвия|лезвию|лезвие|лезвием|лезвии
лей	plur	леи|леев|леям|леи|леями|леях
лей	sing	лей|лея|лею|лей|леем|лее
лейбл	plur	лейблы|лейблов|лейблам|лейблы|лейблами|лейблах
лейбл	sing	лейбл|лейбла|лейблу|лейбл|лейблом|лейбле
лейк	plur	лейки|лейков|лейкам|лейки|лейками|лейках
лейк	sing	лейк|лейка|лейку|лейк|лейком|лейке
лейкемия	plur	лейкемии|лейкемий|лейкемиям|лейкемии|лейкемиями|лейкемиях
лейкемия	sing	лейкемия|лейкемии|лейкемии|лейкемию|лейкемией|лейкемии
лейла	plur	лейлы|лейл|лейлам|лейл|лейлами|лейлах
лейла	sing	лейла|лейлы|лейле|лейлу|лейлой|лейле
лейн	plur	лейны|лейнов|лейнам|лейны|лейнами|лейнах
лейн	sing	лейн|лейна|лейну|лейн|лейном|лейне
лейня	plur	лейни|лейнь|лейням|лейнь|лейнями|лейнях
лейня	sing	лейня|лейни|лейне|лейню|лейней|лейне
лейтенант	plur	лейтенанты|лейтенантов|лейтенантам|лейтенантов|лейтенантами|лейтенантах
лейтенант	sing	лейтенант|лейтенанта|лейтенанту|лейтенанта|лейтенантом|лейтенанте
лейтон	plur	лейтоны|лейтонов|лейтонам|лейтоны|лейтонами|лейтонах
лейтон	sing	лейтон|лейтона|лейтону|лейтон|лейтоном|лейтоне
лекарство	plur	лекарства|лекарств|лекарствам|лекарства|лекарствами|лекарствах
лекарство	sing	лекарство|лекарства|лекарству|лекарство|лекарством|лекарстве
лекарь	plur	лекари|лекарей|лекарям|лекарей|лекарями|лекарях
лекарь	sing	лекарь|лекаря|лекарю|лекаря|лекарем|лекаре
лекс	plur	лексы|лексов|лексам|лексы|лексами|лексах
лекс	sing	лекс|лекса|лексу|лекс|лексом|лексе
лексингтон	plur	лексингтоны|лексингтонов|лексингтонам|лексингтоны|лексингтонами|лексингтонах
лексингтон	sing	лексингтон|лексингтона|лексингтону|лексингтон|лексингтоном|лексингтоне
лексса	plur	лексса|лексса|лексса|лексса|лексса|лексса
лексса	sing	лексса|лексса|лексса|лексса|лексса|лексса
лекция	plur	лекции|лекций|лекциям|лекции|лекциями|лекциях
лекция	sing	лекция|лекции|лекции|лекцию|лекцией|лекции
лелуша	plur	лелуши|лелуш|лелушам|лелуш|лелушами|лелушах
лелуша	sing	лелуша|лелуши|лелуше|лелушу|лелушей|лелуше
лем	sing	||||лем|
лен	plur	лены|ленов|ленам|лены|ленами|ленах
лен	sing	лен|лена|лену|лен|леном|лене
лена	plur	лены|лен|ленам|лен|ленами|ленах
лена	sing	лена|лены|лене|лену|леной|лене
ленин	plur	ленины|лениных|лениным|лениных|лениными|лениных
ленин	sing	ленин|ленина|ленину|ленина|лениным|ленине
ленка	plur	ленки|ленок|ленкам|ленок|ленками|ленках
ленка	sing	ленка|ленки|ленке|ленку|ленкой|ленке
ленний	plur	леннии|ленниёв|ленниям|леннии|ленниями|ленниях
ленний	sing	ленний|ленния|леннию|ленний|леннием|ленние
леннокс	plur	ленноксы|ленноксов|ленноксам|ленноксы|ленноксами|ленноксах
леннокс	sing	леннокс|леннокса|ленноксу|леннокс|ленноксом|ленноксе
леннон	plur	ленноны|леннонов|леннонам|леннонов|леннонами|леннонах
леннон	sing	леннон|леннона|леннону|леннона|ленноном|ленноне
ленора	sing	ленора|леноры|леноре|ленору|ленорой|леноре
лента	plur	ленты|лент|лентам|ленты|лентами|лентах
лента	sing	лента|ленты|ленте|ленту|лентой|ленте
ленточка	plur	ленточки|ленточек|ленточкам|ленточки|ленточками|ленточках
ленточка	sing	ленточка|ленточки|ленточке|ленточку|ленточкой|ленточке
лентяй	plur	лентяи|лентяев|лентяям|лентяев|лентяями|лентяях
лентяй	sing	лентяй|лентяя|лентяю|лентяя|лентяем|лентяе
лень	plur	лени|леней|леням|лени|ленями|ленях
лень	sing	лень|лени|лени|лень|ленью|лени
лео	plur	лео|лео|лео|лео|лео|лео
лео	sing	лео|лео|лео|лео|лео|лео
леон	plur	леоны|леонов|леонам|леонов|леонами|леонах
леон	sing	леон|леона|леону|леона|леоном|леоне
леона	plur	леоны|леон|леонам|леон|леонами|леонах
леона	sing	леона|леоны|леоне|леону|леоной|леоне
леонард	plur	леонарды|леонардов|леонардам|леонардов|леонардами|леонардах
леонард	sing	леонард|леонарда|леонарду|леонарда|леонардом|леонарде
леонардо	plur	леонардо|леонардо|леонардо|леонардо|леонардо|леонардо
леонардо	sing	леонардо|леонардо|леонардо|леонардо|леонардо|леонардо
леопард	plur	леопарды|леопардов|леопардам|леопардов|леопардами|леопардах
леопард	sing	леопард|леопарда|леопарду|леопарда|леопардом|леопарде
леопольд	plur	леопольды|леопольдов|леопольдам|леопольдов|леопольдами|леопольдах
леопольд	sing	леопольд|леопольда|леопольду|леопольда|леопольдом|леопольде
лепесток	plur	лепестки|лепестков|лепесткам|лепестки|лепестками|лепестках
лепесток	sing	лепесток|лепестка|лепестку|лепесток|лепестком|лепестке
лепта	plur	лепты|лепт|лептам|лепты|лептами|лептах
лепта	sing	лепта|лепты|лепте|лепту|лептой|лепте
лепёшка	plur	лепёшки|лепёшек|лепёшкам|лепёшки|лепёшками|лепёшках
лепёшка	sing	лепёшка|лепёшки|лепёшке|лепёшку|лепёшкой|лепёшке
лера	plur	леры|лер|лерам|лер|лерами|лерах
лера	sing	лера|леры|лере|леру|лерой|лере
лес	plur	леса|лесов|лесам|леса|лесами|лесах
лес	sing	лес|леса|лесу|лес|лесом|лесе
лесбиянка	plur	лесбиянки|лесбиянок|лесбиянкам|лесбиянок|лесбиянками|лесбиянках
лесбиянка	sing	лесбиянка|лесбиянки|лесбиянке|лесбиянку|лесбиянкой|лесбиянке
лестер	plur	лестеры|лестеров|лестерам|лестеры|лестерами|лестерах
лестер	sing	лестер|лестера|лестеру|лестер|лестером|лестере
лестница	plur	лестницы|лестниц|лестницам|лестницы|лестницами|лестницах
лестница	sing	лестница|лестницы|лестнице|лестницу|лестницей|лестнице
лесть	plur	лести|лестей|лестям|лести|лестями|лестях
лесть	sing	лесть|лести|лести|лесть|лестью|лести
лето	sing	лето|лета|лету|лето|летом|лете
лечебница	plur	лечебницы|лечебниц|лечебницам|лечебницы|лечебницами|лечебницах
лечебница	sing	лечебница|лечебницы|лечебнице|лечебницу|лечебницей|лечебнице
лечение	plur	лечения|лечений|лечениям|лечения|лечениями|лечениях
лечение	sing	лечение|лечения|лечению|лечение|лечением|лечении
леший	plur	лешие|леших|лешим|леших|лешими|леших
леший	sing	леший|лешего|лешему|лешего|лешим|лешем
лжесвидетельство	plur	лжесвидетельства|лжесвидетельств|лжесвидетельствам|лжесвидетельства|лжесвидетельствами|лжесвидетельствах
лжесвидетельство	sing	лжесвидетельство|лжесвидетельства|лжесвидетельству|лжесвидетельство|лжесвидетельством|лжесвидетельстве
лжец	plur	лжецы|лжецов|лжецам|лжецов|лжецами|лжецах
лжец	sing	лжец|лжеца|лжецу|лжеца|лжецом|лжеце
ли	plur	ли|ли|ли|ли|ли|ли
ли	sing	ли|ли|ли|ли|ли|ли
лиа	plur	лиа|лиа|лиа|лиа|лиа|лиа
лиа	sing	лиа|лиа|лиа|лиа|лиа|лиа
лиама	sing	лиама|лиамы|лиаме|лиаму|лиамой|лиаме
лиана	plur	лианы|лиан|лианам|лианы|лианами|лианах
лиана	sing	лиана|лианы|лиане|лиану|лианой|лиане
либидо	plur	либидо|либидо|либидо|либидо|либидо|либидо
либидо	sing	либидо|либидо|либидо|либидо|либидо|либидо
лив	plur	лив|лив|лив|лив|лив|лив
лив	sing	лив|лив|лив|лив|лив|лив
ливень	plur	ливни|ливней|ливням|ливни|ливнями|ливнях
ливень	sing	ливень|ливня|ливню|ливень|ливнем|ливне
ливия	sing	ливия|ливии|ливии|ливию|ливией|ливии
лига	plur	лиги|лиг|лигам|лиги|лигами|лигах
лига	sing	лига|лиги|лиге|лигу|лигой|лиге
лидер	plur	лидеры|лидеров|лидерам|лидеров|лидерами|лидерах
лидер	sing	лидер|лидера|лидеру|лидера|лидером|лидере
лидерство	plur	лидерства|лидерств|лидерствам|лидерства|лидерствами|лидерствах
лидерство	sing	лидерство|лидерства|лидерству|лидерство|лидерством|лидерстве
лидий	plur	лидии|лидиев|лидиям|лидиев|лидиями|лидиях
лидий	sing	лидий|лидия|лидию|лидия|лидием|лидии
лидия	plur	лидии|лидий|лидиям|лидий|лидиями|лидиях
лидия	sing	лидия|лидии|лидии|лидию|лидией|лидии
лидс	plur	лидсы|лидсов|лидсам|лидсы|лидсами|лидсах
лидс	sing	лидс|лидса|лидсу|лидс|лидсом|лидсе
лиз	plur	лиз|лиз|лиз|лиз|лиз|лиз
лиз	sing	лиз|лиз|лиз|лиз|лиз|лиз
лиза	plur	лизы|лиз|лизам|лиз|лизами|лизах
